Id,DocNumber,TxnDate,DueDate,Period,Entity,EntityName,CustomerRef_value,CustomerRef_name,CustomerIndustry,ItemRef_value,ItemRef_name,Sku,Description,Qty,UnitPrice,IncomeAccountNum,IncomeAccountName,ServiceLine,CurrencyRef_value,CurrencyRef_name,ExchangeRate,TotalAmt,TotalAmtUSD,Balance,Status,SalesTermRef_name,PaymentDate,DaysToPay,DaysOutstanding,BillEmail_Address,BillAddr_Line1,BillAddr_City,BillAddr_Country,PrintStatus,EmailStatus,PrivateNote,domain,sparse,SyncToken
5218,1218,2025-03-15,2025-04-14,2025-03,MLG,Meridian Logistics LLC,2017,Onyx Packaging Systems,Packaging,4017,Last Mile Delivery Program,LM-DEL-ST,Last Mile Delivery Program - 2025-03,2,22116.62,4060,Revenue - Last Mile Delivery,Last Mile Delivery,USD,US Dollar,1.0,44233.24,44233.24,44233.24,Open,Net 30,,,472,nora.kowalczyk@onyxpackagingsystems.com,"7811 Commerce Dr, Suite 219",Phoenix,USA,NeedToPrint,EmailSent,,QBO,False,0
5219,1219,2025-03-16,2025-04-15,2025-03,MLG,Meridian Logistics LLC,2023,Atlas Bearing Works,Industrial,4017,Last Mile Delivery Program,LM-DEL-ST,Last Mile Delivery Program - 2025-03,1,40831.82,4060,Revenue - Last Mile Delivery,Last Mile Delivery,USD,US Dollar,1.0,40831.82,40831.82,0.0,Paid,Net 30,2025-04-17,32,,claire.ashworth@atlasbearingworks.com,"1081 Commerce Dr, Suite 448",Dallas,USA,NotSet,EmailSent,,QBO,False,0
5220,1220,2025-03-13,2025-04-12,2025-03,MLG,Meridian Logistics LLC,2027,Perigee Aerospace Parts,Aerospace,4008,LTL Consolidation - Lane Program,LTL-CON-LN,LTL Consolidation - Lane Program - 2025-03,1,197520.81,4020,Revenue - LTL Consolidation,LTL Consolidation,USD,US Dollar,1.0,197520.81,197520.81,0.0,Paid,Net 30,2025-03-30,17,,ingrid.bergstrom@perigeeaerospaceparts.com,"9548 Terminal Way, Suite 444",Columbus,USA,NotSet,EmailSent,,QBO,False,0
5221,1221,2025-03-18,2025-05-02,2025-03,CFS,Cascade Freight Systems Inc,2003,Northline Grocers Co-op,Grocery,4003,Intermodal Rail Program,SVC-RAIL,Intermodal Rail Program - 2025-03,2,26606.94,4000,Revenue - Freight Brokerage,Freight Brokerage,USD,US Dollar,1.0,53213.88,53213.88,0.0,Paid,Net 45,2025-05-04,47,,nora.moreau@northlinegrocerscoop.com,"2276 Commerce Dr, Suite 756",Memphis,USA,NotSet,EmailSent,,QBO,False,0
5222,1222,2025-03-15,2025-03-30,2025-03,CFS,Cascade Freight Systems Inc,2007,Redstone Building Supply,Construction,4006,Dedicated Fleet - Monthly Contract,DED-FLT-MO,Dedicated Fleet - Monthly Contract - 2025-03,2,15368.85,4010,Revenue - Dedicated Fleet,Dedicated Fleet,USD,US Dollar,1.0,30737.7,30737.7,0.0,Paid,Net 15,2025-04-09,25,,victor.marchetti@redstonebuildingsupply.com,"8435 Commerce Dr, Suite 324",Memphis,USA,NotSet,EmailSent,,QBO,False,0
5223,1223,2025-03-04,2025-04-18,2025-03,CFS,Cascade Freight Systems Inc,2011,Meadowvale Farms,Agriculture,4004,Flatbed & Oversize Transport,SVC-FLAT,Flatbed & Oversize Transport - 2025-03,3,8060.31,4000,Revenue - Freight Brokerage,Freight Brokerage,USD,US Dollar,1.0,24180.93,24180.93,0.0,Paid,Net 45,2025-05-09,66,,naomi.kowalczyk@meadowvalefarms.com,"7551 Terminal Way, Suite 176",Charlotte,USA,NotSet,EmailSent,,QBO,False,0
5224,1224,2025-03-08,2025-04-22,2025-03,CFS,Cascade Freight Systems Inc,2015,Copperfield Chemicals,Chemicals,4005,Refrigerated Truckload,SVC-REEF,Refrigerated Truckload - 2025-03,3,7577.9,4000,Revenue - Freight Brokerage,Freight Brokerage,USD,US Dollar,1.0,22733.7,22733.7,0.0,Paid,Net 45,2025-05-03,56,,devon.vandermeer@copperfieldchemicals.com,"6069 Commerce Dr, Suite 265",Columbus,USA,NotSet,EmailSent,,QBO,False,0
5225,1225,2025-03-06,2025-04-05,2025-03,CFS,Cascade Freight Systems Inc,2018,Ferrous Metals Trading,Metals,4007,Driver Leasing Program,SVC-DRIVE,Driver Leasing Program - 2025-03,3,8899.43,4010,Revenue - Dedicated Fleet,Dedicated Fleet,USD,US Dollar,1.0,26698.29,26698.29,0.0,Paid,Net 30,2025-04-12,37,,naomi.ellsworth@ferrousmetalstrading.com,"2584 Havenweg, Suite 861",Memphis,USA,NotSet,EmailSent,,QBO,False,0
5226,1226,2025-03-07,2025-04-21,2025-03,CFS,Cascade Freight Systems Inc,2021,Highmark Steel Service,Metals,4004,Flatbed & Oversize Transport,SVC-FLAT,Flatbed & Oversize Transport - 2025-03,1,22145.9,4000,Revenue - Freight Brokerage,Freight Brokerage,USD,US Dollar,1.0,22145.9,22145.9,0.0,Paid,Net 45,2025-05-12,66,,claire.vandermeer@highmarksteelservice.com,"9247 Oak Ave, Suite 708",Charlotte,USA,NotSet,EmailSent,,QBO,False,0
5227,1227,2025-03-15,2025-04-29,2025-03,CFS,Cascade Freight Systems Inc,2026,Quarry Stone Materials,Construction,4006,Dedicated Fleet - Monthly Contract,DED-FLT-MO,Dedicated Fleet - Monthly Contract - 2025-03,1,105049.43,4010,Revenue - Dedicated Fleet,Dedicated Fleet,USD,US Dollar,1.0,105049.43,105049.43,0.0,Paid,Net 45,2025-04-30,46,,maya.marchetti@quarrystonematerials.com,"391 Industrial Pkwy, Suite 896",Denver,USA,NotSet,EmailSent,,QBO,False,0
5228,1228,2025-03-23,2025-05-22,2025-03,CFS,Cascade Freight Systems Inc,2030,Bramblewood Nursery,Agriculture,4005,Refrigerated Truckload,SVC-REEF,Refrigerated Truckload - 2025-03,1,71599.9,4000,Revenue - Freight Brokerage,Freight Brokerage,USD,US Dollar,1.0,71599.9,71599.9,0.0,Paid,Net 60,2025-05-30,68,,lena.whitfield@bramblewoodnursery.com,"5093 Terminal Way, Suite 443",Newark,USA,NotSet,EmailSent,,QBO,False,0
5229,1229,2025-03-06,2025-04-05,2025-03,CFS,Cascade Freight Systems Inc,2033,Sparrow Lane Bakery,Food,4006,Dedicated Fleet - Monthly Contract,DED-FLT-MO,Dedicated Fleet - Monthly Contract - 2025-03,1,63819.26,4010,Revenue - Dedicated Fleet,Dedicated Fleet,USD,US Dollar,1.0,63819.26,63819.26,0.0,Paid,Net 30,2025-04-23,48,,elliot.bergstrom@sparrowlanebakery.com,"3301 Oak Ave, Suite 185",Denver,USA,NotSet,EmailSent,,QBO,False,0
5230,1230,2025-03-13,2025-04-12,2025-03,NWC,Northwind Cargo B.V.,2000,Global Retail Partners,Retail,4002,Port Drayage Program,SVC-DRAY,Port Drayage Program - 2025-03,3,22262.22,4000,Revenue - Freight Brokerage,Freight Brokerage,EUR,Euro,1.09,66786.66,72797.46,0.0,Paid,Net 30,2025-04-26,44,,nora.solberg@globalretailpartners.com,"9059 Terminal Way, Suite 304",Antwerp,NLD,NotSet,EmailSent,,QBO,False,0
5231,1231,2025-03-06,2025-04-05,2025-03,NWC,Northwind Cargo B.V.,2004,Vertex Pharma Distribution,Pharma,4001,Freight Brokerage - International,FRT-BRK-INT,Freight Brokerage - International - 2025-03,3,9917.84,4000,Revenue - Freight Brokerage,Freight Brokerage,EUR,Euro,1.09,29753.52,32431.34,0.0,Paid,Net 30,2025-04-08,33,,devon.devereaux@vertexpharmadistribution.com,"1824 Cedar Ln, Suite 759",Antwerp,NLD,NotSet,EmailSent,,QBO,False,0
5232,1232,2025-03-05,2025-04-19,2025-03,NWC,Northwind Cargo B.V.,2009,Cobalt Electronics,Electronics,4015,Customs Entry & Clearance,CUS-ENTRY,Customs Entry & Clearance - 2025-03,3,6363.7,4050,Revenue - Customs & Compliance,Customs & Compliance,EUR,Euro,1.09,19091.1,20809.3,0.0,Paid,Net 45,2025-04-23,49,,owen.marchetti@cobaltelectronics.com,"4170 Cedar Ln, Suite 138",Hamburg,NLD,NotSet,EmailSent,,QBO,False,0
5233,1233,2025-03-13,2025-04-27,2025-03,NWC,Northwind Cargo B.V.,2010,Aurora Textiles Group,Apparel,4020,TMS Platform Subscription,SW-TMS-SEAT,TMS Platform Subscription - 2025-03,2,8425.75,4090,Revenue - Software & Data Services,Software & Data Services,EUR,Euro,1.09,16851.5,18368.14,0.0,Paid,Net 45,2025-04-28,46,,bianca.moreau@auroratextilesgroup.com,"5223 Oak Ave, Suite 555",Hamburg,NLD,NotSet,EmailSent,,QBO,False,0
5234,1234,2025-03-12,2025-04-11,2025-03,NWC,Northwind Cargo B.V.,2014,Polaris Cold Chain,Food,4002,Port Drayage Program,SVC-DRAY,Port Drayage Program - 2025-03,2,11141.05,4000,Revenue - Freight Brokerage,Freight Brokerage,EUR,Euro,1.09,22282.1,24287.49,0.0,Paid,Net 30,2025-04-15,34,,marcus.lindqvist@polariscoldchain.com,"3723 Cedar Ln, Suite 328",Duisburg,NLD,NotSet,EmailSent,,QBO,False,0
5235,1235,2025-03-18,2025-04-02,2025-03,NWC,Northwind Cargo B.V.,2020,Volta Battery Systems,Electronics,4001,Freight Brokerage - International,FRT-BRK-INT,Freight Brokerage - International - 2025-03,1,17356.92,4000,Revenue - Freight Brokerage,Freight Brokerage,EUR,Euro,1.09,17356.92,18919.04,0.0,Paid,Net 15,2025-03-28,10,,bianca.nowak@voltabatterysystems.com,"3100 Cedar Ln, Suite 400",Lyon,NLD,NotSet,EmailSent,,QBO,False,0
5236,1236,2025-03-21,2025-05-20,2025-03,NWC,Northwind Cargo B.V.,2024,Beacon Optics,Electronics,4002,Port Drayage Program,SVC-DRAY,Port Drayage Program - 2025-03,3,27219.46,4000,Revenue - Freight Brokerage,Freight Brokerage,EUR,Euro,1.09,81658.38,89007.63,0.0,Paid,Net 60,2025-06-02,73,,ingrid.kowalczyk@beaconoptics.com,"6358 Commerce Dr, Suite 439",Barcelona,NLD,NotSet,EmailSent,,QBO,False,0
5237,1237,2025-03-24,2025-05-08,2025-03,NWC,Northwind Cargo B.V.,2028,Nordvik Frozen Foods,Food,4001,Freight Brokerage - International,FRT-BRK-INT,Freight Brokerage - International - 2025-03,1,58546.61,4000,Revenue - Freight Brokerage,Freight Brokerage,EUR,Euro,1.09,58546.61,63815.8,0.0,Paid,Net 45,2025-05-18,55,,owen.delacroix@nordvikfrozenfoods.com,"8980 Oak Ave, Suite 942",Lyon,NLD,NotSet,EmailSent,,QBO,False,0
5238,1238,2025-03-22,2025-04-06,2025-03,NWC,Northwind Cargo B.V.,2032,Emberline Ceramics,Ceramics,4016,Trade Compliance Program,CUS-COMP,Trade Compliance Program - 2025-03,1,52593.6,4050,Revenue - Customs & Compliance,Customs & Compliance,EUR,Euro,1.09,52593.6,57327.02,0.0,Paid,Net 15,2025-04-08,17,,owen.whitfield@emberlineceramics.com,"1700 Commerce Dr, Suite 634",Antwerp,NLD,NotSet,EmailSent,,QBO,False,0
5239,1239,2025-03-17,2025-05-16,2025-03,APX,Apex Warehousing LLC,2005,Solstice Home Goods,Retail,4009,Cross-Dock Handling,SVC-CROSS,Cross-Dock Handling - 2025-03,3,10652.16,4020,Revenue - LTL Consolidation,LTL Consolidation,USD,US Dollar,1.0,31956.48,31956.48,0.0,Paid,Net 60,2025-05-21,65,,ingrid.whitfield@solsticehomegoods.com,"7197 Commerce Dr, Suite 618",Columbus,USA,NotSet,EmailSent,,QBO,False,0
5240,1240,2025-03-20,2025-04-19,2025-03,APX,Apex Warehousing LLC,2012,Pinnacle Sports Supply,Retail,4011,Cold Storage - Pallet Positions,WHS-COLD,Cold Storage - Pallet Positions - 2025-03,1,14438.11,4030,Revenue - Warehousing & Storage,Warehousing & Storage,USD,US Dollar,1.0,14438.11,14438.11,0.0,Paid,Net 30,2025-05-02,43,,marcus.okafor@pinnaclesportssupply.com,"9301 Industrial Pkwy, Suite 741",Dallas,USA,NotSet,EmailSent,,QBO,False,0
5241,1241,2025-03-25,2025-04-24,2025-03,APX,Apex Warehousing LLC,2016,Trailhead Outdoor Gear,Retail,4011,Cold Storage - Pallet Positions,WHS-COLD,Cold Storage - Pallet Positions - 2025-03,3,4317.99,4030,Revenue - Warehousing & Storage,Warehousing & Storage,USD,US Dollar,1.0,12953.97,12953.97,0.0,Paid,Net 30,2025-04-18,24,,grant.delacroix@trailheadoutdoorgear.com,"3067 Industrial Pkwy, Suite 158",Seattle,USA,NotSet,EmailSent,,QBO,False,0
5242,1242,2025-03-22,2025-04-06,2025-03,APX,Apex Warehousing LLC,2019,Silverline Appliances,Appliances,4013,Fulfillment - Pick & Pack,FUL-PICK,Fulfillment - Pick & Pack - 2025-03,1,10814.54,4040,Revenue - Fulfillment & Pick-Pack,Fulfillment & Pick-Pack,USD,US Dollar,1.0,10814.54,10814.54,0.0,Paid,Net 15,2025-04-19,28,,naomi.kowalczyk@silverlineappliances.com,"3450 Havenweg, Suite 419",Columbus,USA,NotSet,EmailSent,,QBO,False,0
5243,1243,2025-03-16,2025-03-31,2025-03,APX,Apex Warehousing LLC,2022,Lumina Cosmetics,Beauty,4010,Warehousing - Pallet Positions,WHS-STOR-PAL,Warehousing - Pallet Positions - 2025-03,3,4070.18,4030,Revenue - Warehousing & Storage,Warehousing & Storage,USD,US Dollar,1.0,12210.54,12210.54,0.0,Paid,Net 15,2025-04-03,18,,helena.mendez@luminacosmetics.com,"3400 Havenweg, Suite 247",Atlanta,USA,NotSet,EmailSent,,QBO,False,0
5244,1244,2025-03-09,2025-04-08,2025-03,APX,Apex Warehousing LLC,2025,Willow Creek Furniture,Furniture,4009,Cross-Dock Handling,SVC-CROSS,Cross-Dock Handling - 2025-03,3,21245.72,4020,Revenue - LTL Consolidation,LTL Consolidation,USD,US Dollar,1.0,63737.16,63737.16,0.0,Paid,Net 30,2025-04-16,38,,elliot.sandoval@willowcreekfurniture.com,"2875 Commerce Dr, Suite 698",Atlanta,USA,NotSet,EmailSent,,QBO,False,0
5245,1245,2025-03-02,2025-04-16,2025-03,APX,Apex Warehousing LLC,2029,Cindershade Grills,Retail,4013,Fulfillment - Pick & Pack,FUL-PICK,Fulfillment - Pick & Pack - 2025-03,2,24925.06,4040,Revenue - Fulfillment & Pick-Pack,Fulfillment & Pick-Pack,USD,US Dollar,1.0,49850.12,49850.12,0.0,Paid,Net 45,2025-04-06,35,,owen.mensah@cindershadegrills.com,"5141 Commerce Dr, Suite 430",Newark,USA,NotSet,EmailSent,,QBO,False,0
5246,1246,2025-03-19,2025-04-18,2025-03,APX,Apex Warehousing LLC,2031,Marlowe Print Group,Media,4010,Warehousing - Pallet Positions,WHS-STOR-PAL,Warehousing - Pallet Positions - 2025-03,2,22685.62,4030,Revenue - Warehousing & Storage,Warehousing & Storage,USD,US Dollar,1.0,45371.24,45371.24,0.0,Paid,Net 30,2025-04-25,37,,aisha.roberts@marloweprintgroup.com,"7682 Cedar Ln, Suite 568",Kansas City,USA,NotSet,EmailSent,,QBO,False,0
5247,1247,2025-04-11,2025-05-26,2025-04,MLG,Meridian Logistics LLC,2001,Vantage Consumer Brands,CPG,4017,Last Mile Delivery Program,LM-DEL-ST,Last Mile Delivery Program - 2025-04,1,203419.94,4060,Revenue - Last Mile Delivery,Last Mile Delivery,USD,US Dollar,1.0,203419.94,203419.94,0.0,Paid,Net 45,2025-06-01,51,,angela.nowak@vantageconsumerbrands.com,"7611 Oak Ave, Suite 587",Memphis,USA,NotSet,EmailSent,,QBO,False,0
5248,1248,2025-04-25,2025-05-25,2025-04,MLG,Meridian Logistics LLC,2002,Ironbridge Manufacturing,Industrial,4000,Freight Brokerage - Standard,FRT-BRK-STD,Freight Brokerage - Standard - 2025-04,2,82202.05,4000,Revenue - Freight Brokerage,Freight Brokerage,USD,US Dollar,1.0,164404.1,164404.1,0.0,Paid,Net 30,2025-06-12,48,,lena.sandoval@ironbridgemanufacturing.com,"5482 Oak Ave, Suite 181",Columbus,USA,NotSet,EmailSent,,QBO,False,0
5249,1249,2025-04-21,2025-05-06,2025-04,MLG,Meridian Logistics LLC,2006,Kestrel Auto Components,Automotive,4021,Freight Bill Audit & Pay,SVC-AUDIT,Freight Bill Audit & Pay - 2025-04,3,30874.11,4090,Revenue - Software & Data Services,Software & Data Services,USD,US Dollar,1.0,92622.33,92622.33,0.0,Paid,Net 15,2025-05-22,31,,nora.vasquez@kestrelautocomponents.com,"4140 Industrial Pkwy, Suite 748",Newark,USA,NotSet,EmailSent,,QBO,False,0
5250,1250,2025-04-25,2025-06-09,2025-04,MLG,Meridian Logistics LLC,2008,Halcyon Beverage Co,Beverage,4021,Freight Bill Audit & Pay,SVC-AUDIT,Freight Bill Audit & Pay - 2025-04,1,86155.74,4090,Revenue - Software & Data Services,Software & Data Services,USD,US Dollar,1.0,86155.74,86155.74,0.0,Paid,Net 45,2025-06-18,54,,rachel.mensah@halcyonbeverageco.com,"9866 Terminal Way, Suite 792",Dallas,USA,NotSet,EmailSent,,QBO,False,0
5251,1251,2025-04-27,2025-06-26,2025-04,MLG,Meridian Logistics LLC,2013,Summit Medical Supply,Healthcare,4008,LTL Consolidation - Lane Program,LTL-CON-LN,LTL Consolidation - Lane Program - 2025-04,3,27942.18,4020,Revenue - LTL Consolidation,LTL Consolidation,USD,US Dollar,1.0,83826.54,83826.54,0.0,Paid,Net 60,2025-06-30,64,,rachel.whitfield@summitmedicalsupply.com,"3309 Terminal Way, Suite 763",Atlanta,USA,NotSet,EmailSent,,QBO,False,0
5252,1252,2025-04-26,2025-05-26,2025-04,MLG,Meridian Logistics LLC,2017,Onyx Packaging Systems,Packaging,4017,Last Mile Delivery Program,LM-DEL-ST,Last Mile Delivery Program - 2025-04,1,63878.73,4060,Revenue - Last Mile Delivery,Last Mile Delivery,USD,US Dollar,1.0,63878.73,63878.73,0.0,Paid,Net 30,2025-06-11,46,,nora.kowalczyk@onyxpackagingsystems.com,"7811 Commerce Dr, Suite 219",Phoenix,USA,NotSet,EmailSent,,QBO,False,0
5253,1253,2025-04-24,2025-05-24,2025-04,MLG,Meridian Logistics LLC,2023,Atlas Bearing Works,Industrial,4017,Last Mile Delivery Program,LM-DEL-ST,Last Mile Delivery Program - 2025-04,2,27770.33,4060,Revenue - Last Mile Delivery,Last Mile Delivery,USD,US Dollar,1.0,55540.66,55540.66,0.0,Paid,Net 30,2025-05-26,32,,claire.ashworth@atlasbearingworks.com,"1081 Commerce Dr, Suite 448",Dallas,USA,NotSet,EmailSent,,QBO,False,0
5254,1254,2025-04-11,2025-05-26,2025-04,CFS,Cascade Freight Systems Inc,2003,Northline Grocers Co-op,Grocery,4003,Intermodal Rail Program,SVC-RAIL,Intermodal Rail Program - 2025-04,1,142766.24,4000,Revenue - Freight Brokerage,Freight Brokerage,USD,US Dollar,1.0,142766.24,142766.24,0.0,Paid,Net 45,2025-06-18,68,,nora.moreau@northlinegrocerscoop.com,"2276 Commerce Dr, Suite 756",Memphis,USA,NotSet,EmailSent,,QBO,False,0
5255,1255,2025-04-11,2025-04-26,2025-04,CFS,Cascade Freight Systems Inc,2007,Redstone Building Supply,Construction,4006,Dedicated Fleet - Monthly Contract,DED-FLT-MO,Dedicated Fleet - Monthly Contract - 2025-04,3,24023.41,4010,Revenue - Dedicated Fleet,Dedicated Fleet,USD,US Dollar,1.0,72070.23,72070.23,0.0,Paid,Net 15,2025-05-22,41,,victor.marchetti@redstonebuildingsupply.com,"8435 Commerce Dr, Suite 324",Memphis,USA,NotSet,EmailSent,,QBO,False,0
5256,1256,2025-04-15,2025-05-30,2025-04,CFS,Cascade Freight Systems Inc,2011,Meadowvale Farms,Agriculture,4004,Flatbed & Oversize Transport,SVC-FLAT,Flatbed & Oversize Transport - 2025-04,3,20366.29,4000,Revenue - Freight Brokerage,Freight Brokerage,USD,US Dollar,1.0,61098.87,61098.87,61098.87,Open,Net 45,,,441,naomi.kowalczyk@meadowvalefarms.com,"7551 Terminal Way, Suite 176",Charlotte,USA,NeedToPrint,EmailSent,,QBO,False,0
5257,1257,2025-04-13,2025-05-28,2025-04,CFS,Cascade Freight Systems Inc,2015,Copperfield Chemicals,Chemicals,4005,Refrigerated Truckload,SVC-REEF,Refrigerated Truckload - 2025-04,1,56534.94,4000,Revenue - Freight Brokerage,Freight Brokerage,USD,US Dollar,1.0,56534.94,56534.94,0.0,Paid,Net 45,2025-06-10,58,,devon.vandermeer@copperfieldchemicals.com,"6069 Commerce Dr, Suite 265",Columbus,USA,NotSet,EmailSent,,QBO,False,0
5258,1258,2025-04-10,2025-05-10,2025-04,CFS,Cascade Freight Systems Inc,2018,Ferrous Metals Trading,Metals,4007,Driver Leasing Program,SVC-DRIVE,Driver Leasing Program - 2025-04,1,64690.26,4010,Revenue - Dedicated Fleet,Dedicated Fleet,USD,US Dollar,1.0,64690.26,64690.26,0.0,Paid,Net 30,2025-05-23,43,,naomi.ellsworth@ferrousmetalstrading.com,"2584 Havenweg, Suite 861",Memphis,USA,NotSet,EmailSent,,QBO,False,0
5259,1259,2025-04-14,2025-05-29,2025-04,CFS,Cascade Freight Systems Inc,2021,Highmark Steel Service,Metals,4004,Flatbed & Oversize Transport,SVC-FLAT,Flatbed & Oversize Transport - 2025-04,2,27869.64,4000,Revenue - Freight Brokerage,Freight Brokerage,USD,US Dollar,1.0,55739.28,55739.28,0.0,Paid,Net 45,2025-06-09,56,,claire.vandermeer@highmarksteelservice.com,"9247 Oak Ave, Suite 708",Charlotte,USA,NotSet,EmailSent,,QBO,False,0
5260,1260,2025-04-04,2025-05-04,2025-04,NWC,Northwind Cargo B.V.,2000,Global Retail Partners,Retail,4002,Port Drayage Program,SVC-DRAY,Port Drayage Program - 2025-04,2,70931.4,4000,Revenue - Freight Brokerage,Freight Brokerage,EUR,Euro,1.09,141862.8,154630.45,0.0,Paid,Net 30,2025-05-20,46,,nora.solberg@globalretailpartners.com,"9059 Terminal Way, Suite 304",Antwerp,NLD,NotSet,EmailSent,,QBO,False,0
5261,1261,2025-04-15,2025-05-15,2025-04,NWC,Northwind Cargo B.V.,2004,Vertex Pharma Distribution,Pharma,4001,Freight Brokerage - International,FRT-BRK-INT,Freight Brokerage - International - 2025-04,3,23651.83,4000,Revenue - Freight Brokerage,Freight Brokerage,EUR,Euro,1.09,70955.49,77341.48,0.0,Paid,Net 30,2025-05-19,34,,devon.devereaux@vertexpharmadistribution.com,"1824 Cedar Ln, Suite 759",Antwerp,NLD,NotSet,EmailSent,,QBO,False,0
5262,1262,2025-04-25,2025-06-09,2025-04,NWC,Northwind Cargo B.V.,2009,Cobalt Electronics,Electronics,4015,Customs Entry & Clearance,CUS-ENTRY,Customs Entry & Clearance - 2025-04,3,14756.9,4050,Revenue - Customs & Compliance,Customs & Compliance,EUR,Euro,1.09,44270.7,48255.06,0.0,Paid,Net 45,2025-06-06,42,,owen.marchetti@cobaltelectronics.com,"4170 Cedar Ln, Suite 138",Hamburg,NLD,NotSet,EmailSent,,QBO,False,0
5263,1263,2025-04-19,2025-06-03,2025-04,NWC,Northwind Cargo B.V.,2010,Aurora Textiles Group,Apparel,4020,TMS Platform Subscription,SW-TMS-SEAT,TMS Platform Subscription - 2025-04,1,39011.14,4090,Revenue - Software & Data Services,Software & Data Services,EUR,Euro,1.09,39011.14,42522.14,0.0,Paid,Net 45,2025-06-14,56,,bianca.moreau@auroratextilesgroup.com,"5223 Oak Ave, Suite 555",Hamburg,NLD,NotSet,EmailSent,,QBO,False,0
5264,1264,2025-04-10,2025-05-10,2025-04,NWC,Northwind Cargo B.V.,2014,Polaris Cold Chain,Food,4002,Port Drayage Program,SVC-DRAY,Port Drayage Program - 2025-04,1,48950.71,4000,Revenue - Freight Brokerage,Freight Brokerage,EUR,Euro,1.09,48950.71,53356.27,0.0,Paid,Net 30,2025-05-10,30,,marcus.lindqvist@polariscoldchain.com,"3723 Cedar Ln, Suite 328",Duisburg,NLD,NotSet,EmailSent,,QBO,False,0
5265,1265,2025-04-11,2025-04-26,2025-04,NWC,Northwind Cargo B.V.,2020,Volta Battery Systems,Electronics,4001,Freight Brokerage - International,FRT-BRK-INT,Freight Brokerage - International - 2025-04,3,12530.3,4000,Revenue - Freight Brokerage,Freight Brokerage,EUR,Euro,1.09,37590.9,40974.08,0.0,Paid,Net 15,2025-05-16,35,,bianca.nowak@voltabatterysystems.com,"3100 Cedar Ln, Suite 400",Lyon,NLD,NotSet,EmailSent,,QBO,False,0
5266,1266,2025-04-27,2025-06-26,2025-04,APX,Apex Warehousing LLC,2005,Solstice Home Goods,Retail,4009,Cross-Dock Handling,SVC-CROSS,Cross-Dock Handling - 2025-04,3,30484.54,4020,Revenue - LTL Consolidation,LTL Consolidation,USD,US Dollar,1.0,91453.62,91453.62,0.0,Paid,Net 60,2025-07-02,66,,ingrid.whitfield@solsticehomegoods.com,"7197 Commerce Dr, Suite 618",Columbus,USA,NotSet,EmailSent,,QBO,False,0
5267,1267,2025-04-12,2025-05-12,2025-04,APX,Apex Warehousing LLC,2012,Pinnacle Sports Supply,Retail,4011,Cold Storage - Pallet Positions,WHS-COLD,Cold Storage - Pallet Positions - 2025-04,2,21485.34,4030,Revenue - Warehousing & Storage,Warehousing & Storage,USD,US Dollar,1.0,42970.68,42970.68,0.0,Paid,Net 30,2025-05-06,24,,marcus.okafor@pinnaclesportssupply.com,"9301 Industrial Pkwy, Suite 741",Dallas,USA,NotSet,EmailSent,,QBO,False,0
5268,1268,2025-04-11,2025-05-11,2025-04,APX,Apex Warehousing LLC,2016,Trailhead Outdoor Gear,Retail,4011,Cold Storage - Pallet Positions,WHS-COLD,Cold Storage - Pallet Positions - 2025-04,1,42184.76,4030,Revenue - Warehousing & Storage,Warehousing & Storage,USD,US Dollar,1.0,42184.76,42184.76,0.0,Paid,Net 30,2025-05-24,43,,grant.delacroix@trailheadoutdoorgear.com,"3067 Industrial Pkwy, Suite 158",Seattle,USA,NotSet,EmailSent,,QBO,False,0
5269,1269,2025-04-18,2025-05-03,2025-04,APX,Apex Warehousing LLC,2019,Silverline Appliances,Appliances,4013,Fulfillment - Pick & Pack,FUL-PICK,Fulfillment - Pick & Pack - 2025-04,2,17425.1,4040,Revenue - Fulfillment & Pick-Pack,Fulfillment & Pick-Pack,USD,US Dollar,1.0,34850.2,34850.2,0.0,Paid,Net 15,2025-04-30,12,,naomi.kowalczyk@silverlineappliances.com,"3450 Havenweg, Suite 419",Columbus,USA,NotSet,EmailSent,,QBO,False,0
